,Unnamed: 0,filename,captions,keywords,top_keywords,cluster_ids,cluster_keywords,cluster_similarity_score,video_similarity_score
8074,8074,23894,there is a man that is playing a guitar in a room there is a man that is playing a guitar on stage,guitar stage room playing man ,guitar_stage_room,13,microphone_guitar_stage_room,0.39757259966634784,0.63634753
8075,8075,19307,man in a white shirt and sunglasses is on a news program  man with a beard and sunglasses standing in front of a lake  image of a man with sunglasses and a beard,sunglasses beard lake standing news ,sunglasses_beard_lake,46,sitting_suit_tie_man,0.3768874399215724,0.3358683
8076,8076,22946,view of a plane flying in the sky with contrails in the sky  sky with contrails and a sun in the background,contrails sky plane flying sun ,contrails_sky_plane,31,sky_view_flying_sunset,0.3993302132923178,0.562713
8077,8077,25951,woman with gray hair and green scarf sitting in front of a blue curtain there is a woman with a green tie on her neck,curtain woman scarf neck sitting ,curtain_woman_scarf,18,woman_sitting_standing_chair,0.3407688460384424,0.40020436
8078,8078,24883,there is a suitcase that is sitting on the side of the road there is a suitcase that is sitting on the floor,suitcase sitting floor road ,suitcase_sitting_floor,34,street_people_walking_night,0.29037876967513176,0.1617738
8079,8079,19135,man in a suit and tie covering his eyes there is a man in a suit and tie standing in front of a mirror,mirror suit eyes standing tie ,mirror_suit_eyes,10,bride_groom_wedding_standing,0.5019372143691851,0.4072299
8080,8080,22348,there is a man that is riding on a boat in the water there is a woman standing in the rain with a backpack,boat rain woman backpack water ,boat_rain_woman,27,standing_people_walking_woman,0.14398149883266226,0.21700424
8081,8081,19909,man in a black hoodie standing in front of a house,hoodie standing house black man ,hoodie_standing_house,3,standing_sitting_room_woman,0.1888414480369448,0.13404027
8082,8082,20847,there is a man that is standing in the dark with a cell phone there is a man that is standing in the dark with a cell phone,dark phone standing cell man ,dark_phone_standing,22,background_dark_phone_standing,0.4086811179386191,0.5598343
8083,8083,25509,there is a man that is standing in the dark with a cell phone there is a man that is standing in the dark with a cell phone,dark phone standing cell man ,dark_phone_standing,22,background_dark_phone_standing,0.4086811179386191,0.5598343
8084,8084,21995,man standing on stage with a microphone in front of a crowd  man standing on stage with microphone and hands out,stage microphone crowd standing man ,stage_microphone_crowd,21,standing_sitting_people_microphone,0.40784026183454053,0.5668021
8085,8085,19551,there is a person walking down a narrow alley way there is a narrow alley with a green door and a brick floor there is a narrow alley with a green door and a brick floor there is a person walking down a narrow alley way,alley walking door person narrow ,alley_walking_door,0,building_clock_tower_view,0.3227643609229151,0.1322498
8086,8086,18483,there is a man in a purple jacket and a red hat there are two people standing in a field with a parachute,parachute jacket field people standing ,parachute_jacket_field,36,flying_parachute_sky_paraglider,0.4943497387232396,0.5605421
8087,8087,19763,there are people that are standing in a bar with a microphone there is a woman sitting at a bar with a glass of wine,bar wine microphone woman standing ,bar_wine_microphone,13,microphone_guitar_stage_room,0.39757259966634784,0.3185829
8088,8088,26982,a close up of a computer screen with a bunch of people on it a close up of a computer screen with a webpage on it,screen webpage computer people close ,screen_webpage_computer,45,screen_close_computer_image,0.36134901012670484,0.56006336
8089,8089,20249,there is a man that is sitting down looking out the window there is a man sitting in a chair looking out a window,window sitting chair looking man ,window_sitting_chair,43,woman_standing_room_dark,0.23219229047408146,0.09764905
8090,8090,21961,there is a man standing in front of a giant alien creature there is a man standing in front of a large black object,alien standing creature giant object ,alien_standing_creature,24,woman_dark_standing_person,0.20110890564277814,0.20538145
8091,8091,26378,image of a man and a woman standing in a park  image of a man and woman standing in a park,park standing woman image man ,park_standing_woman,26,woman_standing_sitting_room,0.25453812250872027,0.10398675
8092,8092,18477,ambulances are parked on the side of a dirt road there are people standing on the side of the road with a bus,ambulances bus road parked people ,ambulances_bus_road,27,standing_people_walking_woman,0.14398149883266226,0.28756687
8093,8093,19797,there are many people standing in a field with umbrellas there is a man running in a race with an umbrella people standing in a line holding umbrellas in a field,umbrellas umbrella race running people ,umbrellas_umbrella_race,41,riding_bike_road_dirt,0.33301140946918883,0.0071168626
8094,8094,27098,view of a band playing music in a dark room  view of a band playing on stage with a keyboard and a piano  view of a band playing music in a dark room there are people playing music in a crowded room with lights,band music lights room piano ,band_music_lights,13,microphone_guitar_stage_room,0.39757259966634784,0.51132727
8095,8095,18645,people walking past a small food stand with a sign on it,stand walking sign people food ,stand_walking_sign,6,standing_walking_people_car,0.20222016658887945,0.36853597
8096,8096,26976,araffes walking on the street with a bag in their hand there is a bird that is standing on the ground next to a toilet,araffes bird walking street toilet ,araffes_bird_walking,44,city_building_view_walking,0.3526158644465816,0.25731108
8097,8097,23438,there is a person riding a bike on a dirt track there is a person riding a bike on a dirt road,bike riding track dirt road ,bike_riding_track,41,riding_bike_road_dirt,0.33301140946918883,0.7160649
8098,8098,23860,a close up of a woman in a red shirt and glasses a close up of a woman in a red shirt and black dress a close up of a woman in a red shirt and glasses a close up of a woman wearing glasses and a necklace,necklace glasses woman red dress ,necklace_glasses_woman,38,sitting_suit_table_tie,0.3197637295517593,0.07883953
8099,8099,24279,there is a man running down the road with a car in the background  woman running on a road with a bridge in the background  woman running on a road in a white tank top there is a man walking down the road with a car in the background,road running car bridge tank ,road_running_car,12,photo_standing_woman_people,0.20325916301856198,0.09785579
8100,8100,21539,there is a large building with a clock tower in the middle of it there is a statue of a man standing in front of a building,statue tower clock building standing ,statue_tower_clock,0,building_clock_tower_view,0.3227643609229151,0.47202724
8101,8101,24877,there is a car driving down the street in front of a building there is a car driving down the street in front of a building,street car driving building ,street_car_driving,9,car_driving_road_view,0.47681021746112046,0.53702044
8102,8102,25199,a close up of two different pictures of a camera with a sky background a close up of two different pictures of a camera with a lens,camera sky lens background pictures ,camera_sky_lens,36,flying_parachute_sky_paraglider,0.4943497387232396,0.20096849
8103,8103,26340,a newspaper article about the health and medical services offered by the hospital there is a newspaper advertisement on a shelf with a bunch of books,newspaper hospital article advertisement medical ,newspaper_hospital_article,5,background_picture_screen_person,0.30082338500421407,0.09780633
8104,8104,27292,woman sitting in a chair with a laptop in her lap  woman sitting in a chair in front of a camera,laptop chair camera sitting lap ,laptop_chair_camera,40,woman_sitting_standing_table,0.31939566804951913,0.40238515
8105,8105,23632,there are people standing on the rocks near a waterfall there are people on a raft in the water near a waterfall,waterfall raft people standing rocks ,waterfall_raft_people,42,climbing_mountain_rock_river,0.37658209019215205,0.5804708
8106,8106,21165,man and woman in wedding attire standing in front of a priest a black and white photo of a bride and groom walking down the aisle a black and white photo of a man and woman getting married,wedding bride groom aisle priest ,wedding_bride_groom,10,bride_groom_wedding_standing,0.5019372143691851,0.71550786
8107,8107,24417,image of a basketball game with a crowd watching  image of a basketball game with a player about to pass the ball,basketball ball crowd image game ,basketball_ball_crowd,4,soccer_football_players_people,0.4572096828681727,0.3242322
8108,8108,21959,man in a suit and tie standing in front of a row of flags  man in a suit and tie standing in front of a row of flags  man in a suit and tie standing in front of a row of flags,flags suit tie standing row ,flags_suit_tie,48,people_standing_street_crowd,0.3149428562677685,0.22137766
8109,8109,20285,there is a small pond with a hose in it there is a pond with water and a tree in the background there is a bear that is walking in the rain outside,pond rain bear hose water ,pond_rain_bear,20,standing_tree_bird_grass,0.2936226631429917,0.33300543
8110,8110,21357,man in a suit and tie standing in front of a plane there is a man in a military uniform standing in front of a tent,tent plane suit uniform standing ,tent_plane_suit,39,sitting_standing_man_table,0.28493999155348365,0.28961042
8111,8111,24625,someone is stirring up a mixture in a pan on a stove someone is cooking a meal in a pan on the stove,cooking stove stirring pan meal ,cooking_stove_stirring,33,standing_cutting_knife_table,0.2570712767044471,0.19784632
8112,8112,26172,there are two people walking down the street holding hands,hands walking holding street people ,hands_walking_holding,6,standing_walking_people_car,0.20222016658887945,0.33732495
8113,8113,23400,several people are standing in a room with a chandelier there are three people standing in a room with a man in a hat several people are standing in a room with a mirror and a chandelier,chandelier standing room people mirror ,chandelier_standing_room,26,woman_standing_sitting_room,0.25453812250872027,0.4081265
8114,8114,21733,scene of a man and a woman standing on a stage they are standing on a stage together in a theater,theater stage standing scene woman ,theater_stage_standing,29,standing_people_stage_woman,0.3886047961704176,0.62980247
8115,8115,25393,there is a building with a red flag on the front of it there is a sign that says communications building on the side of the building,building flag sign communications red ,building_flag_sign,34,street_people_walking_night,0.29037876967513176,0.18716985
8116,8116,24241,someone holding a pair of scissors in their hands with a blue shirt someone holding a pair of scissors in their hand in front of a wall,scissors hands pair hand holding ,scissors_hands_pair,33,standing_cutting_knife_table,0.2570712767044471,0.38893104
8117,8117,23858,a close up of a white background with a pink text there is a picture of a picture of a man with a skateboard,skateboard background text pink white ,skateboard_background_text,22,background_dark_phone_standing,0.4086811179386191,0.2987444
8118,8118,26516,someone is putting a ring on a black wallet someone is holding a wallet and putting it in a bag,ring wallet bag black holding ,ring_wallet_bag,33,standing_cutting_knife_table,0.2570712767044471,0.21310493
8119,8119,23064,there is a man that is talking on a cell phone  man in a hat and sunglasses talking on a cell phone,sunglasses talking phone hat cell ,sunglasses_talking_phone,6,standing_walking_people_car,0.20222016658887945,0.17944925
8120,8120,26724,there is a picture of a video of a man riding a skateboard there is a man that is sitting on a rock in the woods there is a picture of a man riding a horse in the woods,skateboard woods video riding horse ,skateboard_woods_video,17,mountain_view_mountains_road,0.3947719634052808,0.17928201
8121,8121,23256,there is a man in a suit and tie sitting at a desk there is a man in a suit and tie sitting at a desk,desk sitting suit tie man ,desk_sitting_suit,39,sitting_standing_man_table,0.28493999155348365,0.47486967
8122,8122,18817,there are two boxers fighting in a boxing ring with a referee there are two men standing in a boxing ring with one man standing in the ring there are two men boxing in a ring with a crowd watching boxing ring with two boxers in the middle of a boxing ring there are two men boxing in a ring with a referee there are two boxers fighting in a boxing ring with a crowd watching,boxing boxers referee ring crowd ,boxing_boxers_referee,25,boxing_ring_standing_cage,0.5103997233672999,0.54514956
8123,8123,22384,woman in a dress is standing next to a cardboard box araffes woman in a dress is trying to put on a hat araffe woman in a dress is trying to put on a dress  image of a man standing in a studio with a camera,dress woman box araffe standing ,dress_woman_box,3,standing_sitting_room_woman,0.1888414480369448,0.4091544
8124,8124,21501,woman in a colorful dress speaking at a conference woman in colorful dress speaking on stage at a conference,conference woman stage dress speaking ,conference_woman_stage,21,standing_sitting_people_microphone,0.40784026183454053,0.46818048
8125,8125,24073,a close up of a man and woman standing in front of a fountain  bride and groom holding hands in front of fountain,bride groom fountain hands woman ,bride_groom_fountain,10,bride_groom_wedding_standing,0.5019372143691851,0.6306553
8126,8126,20615,view of a city street with a clock tower in the background  bride and groom exchanging wedding rings at a wedding ceremony,wedding bride ceremony street rings ,wedding_bride_ceremony,10,bride_groom_wedding_standing,0.5019372143691851,0.6545433
8127,8127,25367,a close up of a woman wearing a tiable and a veil a close up of a woman with makeup on and a veil,veil makeup woman tiable wearing ,veil_makeup_woman,10,bride_groom_wedding_standing,0.5019372143691851,0.3823249
8128,8128,23090,several people sitting around a table with a laptop and a cell phone several people sitting around a table with a laptop and a cell phone,laptop sitting table people phone ,laptop_sitting_table,39,sitting_standing_man_table,0.28493999155348365,0.36810425
8129,8129,22142,there are many people playing drums in a crowded room there are many people playing instruments in a crowded street,crowded drums instruments people street ,crowded_drums_instruments,48,people_standing_street_crowd,0.3149428562677685,0.46552378
8130,8130,19931,there are two cars parked outside of a building with a sign on the front  view of a car dealership with a car parked in front there are two cars parked in front of a building,cars parked car dealership outside ,cars_parked_car,9,car_driving_road_view,0.47681021746112046,0.39769298
8131,8131,22370,man with long hair and a tie looking down  man with long hair and a tie is looking at something,tie hair looking long man ,tie_hair_looking,39,sitting_standing_man_table,0.28493999155348365,0.38323164
8132,8132,25969,man with curly hair talking on a cell phone there is a man with a beard and a tie on,beard phone hair curly talking ,beard_phone_hair,26,woman_standing_sitting_room,0.25453812250872027,0.022151599
8133,8133,20427,bride and groom standing in front of a group of bridesmaids bride and groom walking down the aisle with their wedding party,bridesmaids wedding aisle bride groom ,bridesmaids_wedding_aisle,10,bride_groom_wedding_standing,0.5019372143691851,0.7571871
8134,8134,25155,a close up of a person behind a bars in a jail cell a man standing in a doorway looking out of a window,doorway jail person window standing ,doorway_jail_person,43,woman_standing_room_dark,0.23219229047408146,0.4140367
8135,8135,24087,several people sitting at a table with a painting in the background several people sitting at a table with a painting in the background several people sitting at a table with a painting on the wall,sitting painting table people wall ,sitting_painting_table,21,standing_sitting_people_microphone,0.40784026183454053,0.26167834
8136,8136,19569,someone is holding a pair of scissors and a fly with a green background a close up of a person holding a fly with a needle,scissors needle fly person pair ,scissors_needle_fly,33,standing_cutting_knife_table,0.2570712767044471,0.32210612
8137,8137,27266,there is a view of a valley with a road going through it mountains with a few clouds in the sky and a few grass there is a fire hydrant in the middle of a field with a mountain in the background,valley mountains mountain sky clouds ,valley_mountains_mountain,17,mountain_view_mountains_road,0.3947719634052808,0.64892346
8138,8138,22714,there is a person flying a kite in the sky with a helicopter nearby  paraglider in the sky with a parachute attached,kite helicopter parachute paraglider sky ,kite_helicopter_parachute,36,flying_parachute_sky_paraglider,0.4943497387232396,0.7818301
8139,8139,20043,they are sitting on a couch talking to each other,couch talking sitting ,couch_talking_sitting,1,sitting_man_shirt_standing,0.3279293091524215,0.094183594
8140,8140,21191,there are many people walking down the street in front of a poster there is a poster for a festival with a picture of a woman there are a lot of people walking around a festival with a large tent there is a poster with a picture of a man on a skateboard,poster festival tent people walking ,poster_festival_tent,5,background_picture_screen_person,0.30082338500421407,0.2831232
8141,8141,25531,there is a bell that is sitting on a table there is a close up of a brass bell on a table,bell brass table sitting close ,bell_brass_table,33,standing_cutting_knife_table,0.2570712767044471,0.24451385
8142,8142,20271,two men standing at a counter in a restaurant talking  hot dog on top of a van on a city street two men standing at a counter talking to each other  hot dog on top of a van in a neighborhood two men standing at a counter talking to each other two men standing at a counter talking to each other,counter van restaurant neighborhood city ,counter_van_restaurant,33,standing_cutting_knife_table,0.2570712767044471,0.14170751
8143,8143,25703,there are many purple flowers hanging from a white wall there are many flowers hanging from the branches of a tree,flowers tree purple hanging wall ,flowers_tree_purple,24,woman_dark_standing_person,0.20110890564277814,-0.025494864
8144,8144,26186,there is a man in a boxing ring getting ready to fight  man in a boxing ring with a referee and a referee there is a man that is standing in the ring with a glove,boxing referee ring standing fight ,boxing_referee_ring,25,boxing_ring_standing_cage,0.5103997233672999,0.65488553
8145,8145,27054,there is a young boy holding a red ball in a room there are many people standing in a building with skateboards there are many people in a room playing with a ball,ball skateboards room building young ,ball_skateboards_room,48,people_standing_street_crowd,0.3149428562677685,0.30258057
8146,8146,18689,image of a group of men walking down a street  image of a group of men in uniform standing in a line,men group line uniform walking ,men_group_line,12,photo_standing_woman_people,0.20325916301856198,0.11431888
8147,8147,22526,hockey players on the ice playing a game of hockey hockey players on the ice playing a game of hockey,hockey players ice playing game ,hockey_players_ice,32,hockey_ice_players_playing,0.7232892964449193,0.7893551
8148,8148,24870,a close up of a woman with green hair using a cell phone a close up of a woman with green hair using a cell phone there is a man with green hair and a green wig,wig hair woman green phone ,wig_hair_woman,43,woman_standing_room_dark,0.23219229047408146,0.17756309
8149,8149,23269,there is a woman standing on a beach with a blue scarf there is a woman standing on a beach near the water,woman beach standing blue scarf ,woman_beach_standing,40,woman_sitting_standing_table,0.31939566804951913,0.21406299
8150,8150,18828,there is a man with a bald head and a yellow shirt there is a man with a bald head and a yellow shirt,bald yellow head shirt man ,bald_yellow_head,23,sitting_standing_man_shirt,0.3523601800203323,0.38934505
8151,8151,23867,there are two men riding horses in a field with a lasset there are two men riding horses in a field with a lasset,horses lasset men field riding ,horses_lasset_men,12,photo_standing_woman_people,0.20325916301856198,-0.060296126
8152,8152,26529,there are many fish swimming in the water near a rope there are many fish swimming in the ocean together,fish rope ocean swimming water ,fish_rope_ocean,7,water_swimming_fish_bird,0.3952122226825371,0.61134523
8153,8153,22189,there is a snowboard and a rope laying in the snow there is a snowboarder riding down a snowy hill with a red frisbee,snowboard snowboarder snow frisbee snowy ,snowboard_snowboarder_snow,2,skiers_snow_snowy_mountain,0.5481712681854644,0.3882699
8154,8154,19790,there is a skateboarder riding on a ramp in a skate park there is a man riding a skateboard on a ramp,skateboarder skateboard skate ramp park ,skateboarder_skateboard_skate,19,skateboard_skateboarder_riding_ramp,0.5028911338498195,0.7705628
8155,8155,18642,a white background with a blue and black logo and a white background with the words solid there is a man in a tie and a suit on a television,background television suit logo tie ,background_television_suit,15,dark_background_phone_standing,0.2633934019697437,0.2643481
8156,8156,26971,painting of a cowboy on a horse in a field with cows,cows cowboy painting horse field ,cows_cowboy_painting,31,sky_view_flying_sunset,0.3993302132923178,0.06192545
8157,8157,21368,several people are dancing in a field with a dj set there are many people standing outside of a store talking several people standing around a table with a dj on it there are many people standing around a market with umbrellas there is a woman that is standing in front of a crowd several people standing around a table with a dj equipment on it,dj crowd people dancing standing ,dj_crowd_people,48,people_standing_street_crowd,0.3149428562677685,0.403979
8158,8158,20088,there is a man and a woman on the beach playing with a frisbee someone is holding a frisbee on the beach as a man walks by,frisbee beach woman playing walks ,frisbee_beach_woman,6,standing_walking_people_car,0.20222016658887945,0.16062778
8159,8159,24428,bride and groom in a church with a crowd of people bride and groom in a wedding ceremony with a crowd of people people are standing in a room with a camera and a man is taking a picture,wedding ceremony bride crowd groom ,wedding_ceremony_bride,10,bride_groom_wedding_standing,0.5019372143691851,0.6086755
8160,8160,21966,there is a man sitting at a table with a book and a cup there is a man sitting at a table with a book and a remote control,table sitting remote book cup ,table_sitting_remote,23,sitting_standing_man_shirt,0.3523601800203323,0.4160975
8161,8161,18470,they are playing music together on stage at a concert they are two men playing guitar and singing into a microphone they are playing music together on stage at a concert,concert stage singing music guitar ,concert_stage_singing,13,microphone_guitar_stage_room,0.39757259966634784,0.49142608
8162,8162,19764,there is a man that is standing in the dark with a cell phone there is a man that is standing in the dark with a cell phone,dark phone standing cell man ,dark_phone_standing,22,background_dark_phone_standing,0.4086811179386191,0.5598343
8163,8163,22519,three women sitting on a couch with a man standing next to them there are people standing around a table with food on it,couch women people table sitting ,couch_women_people,28,sitting_standing_woman_people,0.16520411199113974,0.46722785
8164,8164,26985,there is a scuba diver in the water with a camera there is a dog that is standing on a boat in the water,scuba diver boat dog camera ,scuba_diver_boat,7,water_swimming_fish_bird,0.3952122226825371,0.32827818
8165,8165,20840,there is a man with glasses and a shirt on standing next to another man there is a man holding a snake over his head  image of a man with glasses and a mustache in a room,snake glasses mustache standing room ,snake_glasses_mustache,26,woman_standing_sitting_room,0.25453812250872027,0.05415547
8166,8166,21992,there are many people on the road with skis and poles there are many people running down the road in a line,skis people road line running ,skis_people_road,41,riding_bike_road_dirt,0.33301140946918883,0.19068654
8167,8167,19556,there is a train that is going through a narrow canyon there is a train that is going through a narrow canyon,train canyon narrow going ,train_canyon_narrow,42,climbing_mountain_rock_river,0.37658209019215205,0.34276074
8168,8168,18484,there is a man riding a bike down the street in the city  image of a man walking down a street in a city,street bike city riding walking ,street_bike_city,6,standing_walking_people_car,0.20222016658887945,0.3307036
8169,8169,27259,there is a man that is standing on a hill with a frisbee there are two men standing on the side of the road,frisbee hill standing road men ,frisbee_hill_standing,19,skateboard_skateboarder_riding_ramp,0.5028911338498195,0.05960003
8170,8170,25956,there are two men riding horses on a dirt road there are two people riding horses on a dirt road,horses dirt road riding men ,horses_dirt_road,44,city_building_view_walking,0.3526158644465816,0.024918616
8171,8171,24884,a close up of a computer screen with a cat on it a close up of a computer screen with a cat on it a close up of a computer screen with a cat on it,cat screen computer close ,cat_screen_computer,45,screen_close_computer_image,0.36134901012670484,0.48333335
8172,8172,20418,someone is picking blackberries from a tree in a garden araffes picking blackberries from a tree in a garden,blackberries garden picking tree araffes ,blackberries_garden_picking,20,standing_tree_bird_grass,0.2936226631429917,0.35885948
8173,8173,19132,cars driving down a city street at night with a clock tower in the background araffe view of a city street at night with cars and pedestrians,cars night pedestrians driving street ,cars_night_pedestrians,34,street_people_walking_night,0.29037876967513176,0.62450695
8174,8174,23893,skateboarder in mid air doing a trick on a skateboard in a city there is a man riding a skateboard on a skateboard ramp,skateboarder skateboard trick city ramp ,skateboarder_skateboard_trick,19,skateboard_skateboarder_riding_ramp,0.5028911338498195,0.6497931
8175,8175,22941,there are many cookies on the table ready to be eaten there are many cookies on the table ready to be eaten,cookies table eaten ready ,cookies_table_eaten,33,standing_cutting_knife_table,0.2570712767044471,0.24179168
8176,8176,19300,there is a woman that is standing in front of a tree  woman in a purple hoodie standing in a field there are many wooden sculptures that are stacked together,woman tree sculptures standing wooden ,woman_tree_sculptures,28,sitting_standing_woman_people,0.16520411199113974,0.32183665
8177,8177,25358,there are two women and a baby on a boat in the water,boat women water baby ,boat_women_water,48,people_standing_street_crowd,0.3149428562677685,0.06317048
8178,8178,21758,a group of men standing on top of a basketball court holding up their hands a close up of a group of people on a court with a basketball,basketball men holding group hands ,basketball_men_holding,8,basketball_gym_crowd_game,0.5954665120158876,0.6540386
8179,8179,23833,there are many fish that are swimming in the water there is a blue fish that is swimming in the water there is a fish that is hiding in the coral,fish coral swimming blue hiding ,fish_coral_swimming,7,water_swimming_fish_bird,0.3952122226825371,0.65070945
8180,8180,19192,view of a person driving a car at night there is a bear that is walking through the woods,bear woods driving night car ,bear_woods_driving,44,city_building_view_walking,0.3526158644465816,0.16018195
8181,8181,24018,there are two men standing next to each other in a room there are two men standing next to each other in a room,room men standing ,room_men_standing,39,sitting_standing_man_table,0.28493999155348365,0.33986002
8182,8182,24824,there is a woman sitting at a table with a laptop,laptop table woman sitting ,laptop_table_woman,28,sitting_standing_woman_people,0.16520411199113974,0.26433656
8183,8183,23659,there is a television and a table in a living room there is a picture of a clock tower in the fog,fog clock tower television room ,fog_clock_tower,15,dark_background_phone_standing,0.2633934019697437,0.1442723
8184,8184,18424,there are two women standing in a room talking to each other,women room talking standing ,women_room_talking,26,woman_standing_sitting_room,0.25453812250872027,0.4986252
8185,8185,21932,a close up of a person standing in a boxing ring there is a man standing in a boxing ring with a referee,boxing referee ring standing person ,boxing_referee_ring,25,boxing_ring_standing_cage,0.5103997233672999,0.72797585
8186,8186,26925,man standing next to a tractor in a barn there is a man standing in front of a window with a reflection of a car,tractor barn reflection standing car ,tractor_barn_reflection,3,standing_sitting_room_woman,0.1888414480369448,0.057496183
8187,8187,26119,man in a dark jacket with his head in his hands there is a man in a blue jacket and a man in a white hat,jacket hat hands head white ,jacket_hat_hands,26,woman_standing_sitting_room,0.25453812250872027,-0.07451192
8188,8188,18616,there is a woman standing in a living room with a couch someone is using a drill to fix a mirror in a room,mirror couch woman drill room ,mirror_couch_woman,26,woman_standing_sitting_room,0.25453812250872027,0.5445602
8189,8189,19502,there is a man with a hat on and a blue shirt there is a man with a hat on smiling and looking at the camera,smiling camera hat blue shirt ,smiling_camera_hat,39,sitting_standing_man_table,0.28493999155348365,0.28689745
8190,8190,20814,view of a rain covered window with rain drops  view of a fire and water from a window with rain,rain window view drops water ,rain_window_view,31,sky_view_flying_sunset,0.3993302132923178,0.29456377
8191,8191,24488,there is a man with a beard and a suit jacket there is a man with dreadlocks sitting at a bar,bar beard dreadlocks jacket sitting ,bar_beard_dreadlocks,39,sitting_standing_man_table,0.28493999155348365,0.4362973
8192,8192,20028,sunset over a valley with a church and a church steeple  view of a field with a cloudy sky and trees,sunset church sky cloudy valley ,sunset_church_sky,31,sky_view_flying_sunset,0.3993302132923178,0.5943541
8193,8193,25768,there is a man riding a surfboard on a wave in the water there is a man riding a wave on a surfboard in the water there is a small waterfall that is flowing over a rock,surfboard waterfall wave riding flowing ,surfboard_waterfall_wave,42,climbing_mountain_rock_river,0.37658209019215205,0.39782193
8194,8194,19730,people are standing under a rainbow colored arch at a pride day event araffes walking under a rainbow colored arch at a pride parade,parade pride rainbow arch araffes ,parade_pride_rainbow,48,people_standing_street_crowd,0.3149428562677685,0.38181427
8195,8195,22129,there is a man sitting on a jeep in the dirt there are two people standing on a dirt road next to a truck,jeep dirt truck road sitting ,jeep_dirt_truck,41,riding_bike_road_dirt,0.33301140946918883,0.30573553
8196,8196,26589,bride and groom standing in front of a crowd of people there are two people standing in front of a building with a horse,bride crowd groom horse people ,bride_crowd_groom,10,bride_groom_wedding_standing,0.5019372143691851,0.6508545
8197,8197,19354,news anchor and a woman sitting at a desk  news anchor and reporter sitting at a desk in front of a television,reporter anchor news sitting television ,reporter_anchor_news,38,sitting_suit_table_tie,0.3197637295517593,0.23225364
8198,8198,22915,there is a man standing in a room looking at his cell phone there is a man standing in front of a sign with a name tag,sign standing room tag phone ,sign_standing_room,23,sitting_standing_man_shirt,0.3523601800203323,0.47086713
8199,8199,18888,there is a building with a windmill on top of it  grain silos in a rural setting with a car parked in front,windmill building silos rural parked ,windmill_building_silos,34,street_people_walking_night,0.29037876967513176,0.119286984
8200,8200,19166,several people standing in front of a painting in a museum  image of a man with long hair and a black jacket,painting museum standing image people ,painting_museum_standing,23,sitting_standing_man_shirt,0.3523601800203323,0.21792234
8201,8201,25902,people sitting on the ground under a yellow umbrella with a dog there is a clock tower in the middle of a city street,umbrella tower sitting dog people ,umbrella_tower_sitting,34,street_people_walking_night,0.29037876967513176,0.3933595
8202,8202,22586,there is a person riding a bike on a trail in the woods there is a man riding a bike on a trail through the woods there is a person riding a bike on a trail in the woods,bike riding trail woods person ,bike_riding_trail,41,riding_bike_road_dirt,0.33301140946918883,0.5209829
8203,8203,23454,image of a man in a suit and tie in a library  image of a man in a suit and tie in a library  image of a man in a suit and tie sitting in front of a book shelf,library suit tie book sitting ,library_suit_tie,23,sitting_standing_man_shirt,0.3523601800203323,0.2535544
8204,8204,26126,there is a woman in a white dress standing on a bridge there is a woman in a white dress standing on a bridge there is a picture of a bridge over a river with a clock on it,bridge woman river dress standing ,bridge_woman_river,24,woman_dark_standing_person,0.20110890564277814,0.3067576
8205,8205,18629,a close up of a man with a surprised look on his face a man with a surprised look on his face in a scene,surprised scene face close look ,surprised_scene_face,43,woman_standing_room_dark,0.23219229047408146,0.1167908
8206,8206,24671,there is a woman standing in a dark room with a mirror there is a bathroom with a toilet and a sink in it,bathroom mirror toilet sink room ,bathroom_mirror_toilet,26,woman_standing_sitting_room,0.25453812250872027,0.5229117
8207,8207,21303,araffe woman in a black top and a black jacket  woman in a black top and a black jacket holding a microphone,woman microphone araffe jacket black ,woman_microphone_araffe,40,woman_sitting_standing_table,0.31939566804951913,0.29368225
8208,8208,24443,a close up of a man with glasses and a tie there is a man that is standing in the dark with a skateboard a close up of a person riding a bike on a dirt road,skateboard dark bike riding road ,skateboard_dark_bike,15,dark_background_phone_standing,0.2633934019697437,0.2015252
8209,8209,25591,there is a jeep driving down a dirt road in the woods there is a dirt road with snow on the ground and trees,jeep snow woods road trees ,jeep_snow_woods,42,climbing_mountain_rock_river,0.37658209019215205,0.14460957
8210,8210,21131,bride and groom with their bridals in front of a large building there is a large building with a clock on the top of it,bridals bride building clock groom ,bridals_bride_building,0,building_clock_tower_view,0.3227643609229151,0.40467203
8211,8211,23666,basketball game in a gym with a player about to hit the ball  basketball game in a gym with a player dribbling the ball there is a basketball game being played in a gym with a referee there are many people playing basketball in a gym with a crowd watching  basketball game in a gym with a referee and a referee  basketball game in a gym with a crowd watching,basketball gym crowd referee ball ,basketball_gym_crowd,8,basketball_gym_crowd_game,0.5954665120158876,0.7734367
8212,8212,26314,man standing in front of a large screen displaying a sign  man standing in front of a large screen displaying a sign,screen sign standing displaying man ,screen_sign_standing,5,background_picture_screen_person,0.30082338500421407,0.50800127
8213,8213,24027,smiling woman holding a cell phone in her hand blurry image of a woman with long hair and a black shirt,smiling woman blurry image phone ,smiling_woman_blurry,3,standing_sitting_room_woman,0.1888414480369448,0.32177946
8214,8214,21555,there are many people that are holding flags in the air there is a man standing on a stage with a flag,flags flag stage standing people ,flags_flag_stage,48,people_standing_street_crowd,0.3149428562677685,0.40888336
